ID,Response
53680,0
53681,0
53682,0
53683,0
53684,0
53685,0
53686,1
53687,1
53688,1
53689,0
53690,1
53691,0
53692,1
53693,0
53694,1
53695,0
53696,0
53697,0
53698,0
53699,0
53700,1
53701,1
53702,0
53703,0
53704,0
53705,0
53706,0
53707,0
53708,1
53709,0
53710,1
53711,1
53712,1
53713,0
53714,0
53715,0
53716,0
53717,0
53718,0
53719,0
53720,0
53721,0
53722,0
53723,0
53724,0
53725,1
53726,0
53727,0
53728,0
53729,0
53730,1
53731,0
53732,0
53733,0
53734,0
53735,1
53736,0
53737,0
53738,0
53739,1
53740,1
53741,0
53742,0
53743,1
53744,0
53745,0
53746,1
53747,0
53748,0
53749,0
53750,0
53751,0
53752,0
53753,0
53754,1
53755,1
53756,0
53757,1
53758,0
53759,0
53760,1
53761,0
53762,0
53763,1
53764,1
53765,0
53766,0
53767,0
53768,0
53769,0
53770,0
53771,0
53772,0
53773,0
53774,0
53775,0
53776,0
53777,1
53778,0
53779,0
53780,0
53781,1
53782,0
53783,0
53784,0
53785,0
53786,1
53787,0
53788,0
53789,0
53790,1
53791,0
53792,0
53793,0
53794,0
53795,1
53796,1
53797,0
53798,0
53799,0
53800,1
53801,0
53802,0
53803,0
53804,1
53805,0
53806,0
53807,0
53808,0
53809,0
53810,0
53811,0
53812,0
53813,0
53814,1
53815,1
53816,1
53817,0
53818,1
53819,1
53820,1
53821,0
53822,1
53823,1
53824,1
53825,1
53826,1
53827,0
53828,0
53829,0
53830,0
53831,1
53832,0
53833,0
53834,0
53835,1
53836,0
53837,0
53838,0
53839,0
53840,0
53841,1
53842,0
53843,0
53844,1
53845,0
53846,1
53847,0
53848,0
53849,1
53850,0
53851,0
53852,1
53853,0
53854,0
53855,0
53856,1
53857,1
53858,0
53859,0
53860,0
53861,0
53862,0
53863,0
53864,1
53865,1
53866,1
53867,0
53868,0
53869,1
53870,0
53871,1
53872,0
53873,0
53874,1
53875,1
53876,0
53877,0
53878,1
53879,0
53880,1
53881,0
53882,0
53883,1
53884,0
53885,0
53886,0
53887,1
53888,0
53889,1
53890,0
53891,0
53892,1
53893,0
53894,1
53895,0
53896,1
53897,1
53898,0
53899,0
53900,1
53901,0
53902,0
53903,0
53904,0
53905,1
53906,1
53907,1
53908,1
53909,0
53910,0
53911,0
53912,1
53913,0
53914,1
53915,0
53916,1
53917,1
53918,1
53919,0
53920,0
53921,0
53922,0
53923,0
53924,1
53925,1
53926,0
53927,0
53928,1
53929,0
53930,0
53931,1
53932,0
53933,0
53934,0
53935,1
53936,0
53937,0
53938,0
53939,0
53940,0
53941,0
53942,0
53943,1
53944,0
53945,0
53946,1
53947,0
53948,0
53949,0
53950,1
53951,1
53952,0
53953,1
53954,1
53955,0
53956,0
53957,1
53958,0
53959,0
53960,0
53961,0
53962,0
53963,1
53964,0
53965,1
53966,1
53967,0
53968,1
53969,1
53970,1
53971,1
53972,0
53973,1
53974,0
53975,0
53976,0
53977,1
53978,0
53979,0
53980,0
53981,1
53982,0
53983,0
53984,1
53985,0
53986,0
53987,0
53988,0
53989,0
53990,0
53991,1
53992,1
53993,1
53994,0
53995,0
53996,1
53997,0
53998,1
53999,0
54000,1
54001,0
54002,0
54003,1
54004,0
54005,0
54006,1
54007,0
54008,0
54009,1
54010,1
54011,0
54012,0
54013,0
54014,0
54015,1
54016,0
54017,0
54018,0
54019,1
54020,0
54021,1
54022,0
54023,0
54024,0
54025,1
54026,0
54027,0
54028,1
54029,1
54030,0
54031,0
54032,0
54033,0
54034,1
54035,0
54036,0
54037,0
54038,0
54039,1
54040,0
54041,1
54042,1
54043,1
54044,0
54045,0
54046,1
54047,1
54048,0
54049,0
54050,1
54051,0
54052,1
54053,0
54054,1
54055,0
54056,0
54057,0
54058,0
54059,1
54060,1
54061,0
54062,0
54063,1
54064,0
54065,0
54066,0
54067,1
54068,1
54069,1
54070,0
54071,1
54072,1
54073,0
54074,1
54075,1
54076,0
54077,0
54078,0
54079,0
54080,1
54081,0
54082,0
54083,1
54084,0
54085,0
54086,0
54087,1
54088,1
54089,1
54090,0
54091,0
54092,0
54093,0
54094,1
54095,1
54096,0
54097,1
54098,1
54099,0
54100,0
54101,0
54102,0
54103,1
54104,0
54105,0
54106,1
54107,0
54108,0
54109,1
54110,1
54111,1
54112,0
54113,0
54114,0
54115,0
54116,0
54117,0
54118,1
54119,1
54120,0
54121,0
54122,0
54123,0
54124,1
54125,1
54126,0
54127,1
54128,0
54129,0
54130,0
54131,0
54132,0
54133,1
54134,0
54135,0
54136,1
54137,0
54138,1
54139,0
54140,1
54141,0
54142,0
54143,0
54144,0
54145,0
54146,1
54147,0
54148,0
54149,0
54150,0
54151,1
54152,1
54153,0
54154,0
54155,0
54156,1
54157,1
54158,0
54159,0
54160,0
54161,1
54162,0
54163,0
54164,0
54165,0
54166,0
54167,0
54168,1
54169,0
54170,0
54171,0
54172,0
54173,0
54174,1
54175,1
54176,0
54177,0
54178,1
54179,0
54180,0
54181,1
54182,0
54183,0
54184,0
54185,0
54186,0
54187,0
54188,1
54189,1
54190,0
54191,1
54192,1
54193,0
54194,0
54195,1
54196,0
54197,0
54198,1
54199,1
54200,0
54201,0
54202,1
54203,1
54204,0
54205,0
54206,0
54207,0
54208,1
54209,0
54210,1
54211,0
54212,1
54213,0
54214,1
54215,0
54216,1
54217,0
54218,0
54219,0
54220,0
54221,0
54222,1
54223,1
54224,0
54225,0
54226,0
54227,1
54228,0
54229,0
54230,0
54231,0
54232,0
54233,1
54234,0
54235,0
54236,0
54237,0
54238,0
54239,1
54240,0
54241,0
54242,1
54243,0
54244,1
54245,0
54246,0
54247,1
54248,0
54249,0
54250,0
54251,0
54252,1
54253,0
54254,1
54255,1
54256,0
54257,1
54258,0
54259,0
54260,1
54261,1
54262,0
54263,0
54264,1
54265,1
54266,1
54267,1
54268,0
54269,0
54270,0
54271,1
54272,0
54273,1
54274,1
54275,1
54276,1
54277,0
54278,0
54279,0
54280,0
54281,0
54282,0
54283,0
54284,0
54285,1
54286,0
54287,0
54288,1
54289,0
54290,1
54291,1
54292,0
54293,1
54294,0
54295,1
54296,1
54297,1
54298,0
54299,0
54300,1
54301,1
54302,0
54303,1
54304,0
54305,1
54306,1
54307,0
54308,0
54309,0
54310,0
54311,1
54312,0
54313,1
54314,0
54315,1
54316,0
54317,0
54318,0
54319,0
54320,1
54321,0
54322,0
54323,0
54324,0
54325,0
54326,1
54327,0
54328,0
54329,0
54330,0
54331,1
54332,0
54333,0
54334,0
54335,0
54336,1
54337,1
54338,1
54339,1
54340,0
54341,0
54342,1
54343,1
54344,0
54345,0
54346,1
54347,0
54348,0
54349,1
54350,0
54351,0
54352,1
54353,0
54354,1
54355,0
54356,1
54357,0
54358,1
54359,0
54360,1
54361,0
54362,0
54363,1
54364,1
54365,0
54366,0
54367,0
54368,0
54369,1
54370,1
54371,1
54372,0
54373,0
54374,0
54375,1
54376,0
54377,1
54378,0
54379,0
54380,1
54381,0
54382,0
54383,0
54384,0
54385,1
54386,0
54387,1
54388,1
54389,0
54390,0
54391,0
54392,1
54393,0
54394,0
54395,1
54396,0
54397,0
54398,0
54399,0
54400,0
54401,1
54402,1
54403,1
54404,0
54405,1
54406,0
54407,1
54408,0
54409,0
54410,0
54411,1
54412,0
54413,0
54414,0
54415,0
54416,0
54417,1
54418,0
54419,0
54420,0
54421,0
54422,0
54423,0
54424,0
54425,0
54426,0
54427,0
54428,0
54429,1
54430,1
54431,1
54432,1
54433,0
54434,0
54435,1
54436,0
54437,0
54438,1
54439,1
54440,0
54441,0
54442,0
54443,0
54444,0
54445,0
54446,0
54447,0
54448,1
54449,0
54450,0
54451,0
54452,1
54453,1
54454,0
54455,0
54456,0
54457,1
54458,1
54459,0
54460,0
54461,0
54462,0
54463,0
54464,0
54465,0
54466,0
54467,0
54468,0
54469,0
54470,1
54471,0
54472,1
54473,0
54474,1
54475,0
54476,0
54477,1
54478,0
54479,1
54480,1
54481,0
54482,0
54483,0
54484,1
54485,0
54486,0
54487,0
54488,0
54489,0
54490,0
54491,0
54492,0
54493,0
54494,0
54495,0
54496,1
54497,1
54498,1
54499,1
54500,0
54501,1
54502,0
54503,1
54504,1
54505,1
54506,0
54507,0
54508,0
54509,0
54510,0
54511,0
54512,1
54513,0
54514,1
54515,1
54516,0
54517,1
54518,0
54519,1
54520,0
54521,1
54522,1
54523,0
54524,0
54525,0
54526,1
54527,1
54528,1
54529,0
54530,0
54531,0
54532,0
54533,0
54534,0
54535,0
54536,0
54537,0
54538,0
54539,0
54540,0
54541,1
54542,0
54543,0
54544,0
54545,0
54546,0
54547,1
54548,0
54549,1
54550,0
54551,1
54552,1
54553,1
54554,1
54555,0
54556,0
54557,0
54558,1
54559,0
54560,0
54561,0
54562,0
54563,0
54564,0
54565,1
54566,0
54567,0
54568,0
54569,0
54570,0
54571,0
54572,0
54573,0
54574,0
54575,0
54576,0
54577,1
54578,0
54579,1
54580,0
54581,0
54582,0
54583,1
54584,0
54585,0
54586,0
54587,1
54588,1
54589,0
54590,0
54591,0
54592,0
54593,1
54594,1
54595,0
54596,0
54597,1
54598,0
54599,0
54600,0
54601,0
54602,0
54603,1
54604,1
54605,0
54606,0
54607,1
54608,0
54609,0
54610,1
54611,1
54612,1
54613,0
54614,1
54615,0
54616,0
54617,0
54618,0
54619,1
54620,0
54621,1
54622,0
54623,0
54624,0
54625,0
54626,0
54627,0
54628,0
54629,1
54630,1
54631,0
54632,0
54633,0
54634,0
54635,0
54636,0
54637,1
54638,1
54639,0
54640,1
54641,1
54642,0
54643,1
54644,0
54645,0
54646,1
54647,1
54648,0
54649,1
54650,1
54651,0
54652,0
54653,0
54654,0
54655,1
54656,1
54657,0
54658,0
54659,1
54660,1
54661,0
54662,1
54663,0
54664,0
54665,0
54666,0
54667,0
54668,0
54669,0
54670,0
54671,0
54672,1
54673,1
54674,0
54675,0
54676,1
54677,0
54678,0
54679,0
54680,0
54681,1
54682,1
54683,1
54684,0
54685,1
54686,0
54687,1
54688,1
54689,0
54690,0
54691,0
54692,1
54693,1
54694,0
54695,0
54696,0
54697,0
54698,0
54699,0
54700,0
54701,1
54702,0
54703,1
54704,1
54705,0
54706,1
54707,0
54708,0
54709,1
54710,0
54711,0
54712,0
54713,1
54714,0
54715,0
54716,0
54717,1
54718,0
54719,0
54720,0
54721,0
54722,0
54723,1
54724,0
54725,0
54726,1
54727,0
54728,1
54729,0
54730,1
54731,0
54732,1
54733,0
54734,0
54735,1
54736,1
54737,1
54738,1
54739,0
54740,1
54741,1
54742,0
54743,0
54744,0
54745,0
54746,0
54747,1
54748,0
54749,1
54750,0
54751,0
54752,0
54753,1
54754,0
54755,0
54756,0
54757,1
54758,0
54759,0
54760,0
54761,1
54762,0
54763,1
54764,0
54765,0
54766,1
54767,1
54768,0
54769,0
54770,1
54771,0
54772,1
54773,0
54774,0
54775,0
54776,0
54777,0
54778,1
54779,1
54780,1
54781,0
54782,0
54783,1
54784,0
54785,0
54786,1
54787,1
54788,1
54789,0
54790,0
54791,1
54792,1
54793,1
54794,0
54795,0
54796,1
54797,1
54798,0
54799,0
54800,0
54801,1
54802,0
54803,0
54804,0
54805,0
54806,0
54807,1
54808,0
54809,0
54810,1
54811,0
54812,0
54813,1
54814,0
54815,1
54816,0
54817,1
54818,0
54819,0
54820,0
54821,1
54822,0
54823,0
54824,0
54825,0
54826,1
54827,1
54828,0
54829,0
54830,0
54831,1
54832,1
54833,0
54834,0
54835,0
54836,0
54837,1
54838,1
54839,1
54840,1
54841,0
54842,0
54843,1
54844,0
54845,0
54846,0
54847,1
54848,0
54849,1
54850,0
54851,0
54852,0
54853,1
54854,0
54855,0
54856,0
54857,0
54858,1
54859,1
54860,1
54861,0
54862,0
54863,1
54864,1
54865,0
54866,1
54867,0
54868,0
54869,0
54870,0
54871,0
54872,1
54873,1
54874,0
54875,0
54876,0
54877,0
54878,0
54879,1
54880,0
54881,0
54882,0
54883,0
54884,0
54885,0
54886,0
54887,1
54888,0
54889,0
54890,0
54891,0
54892,0
54893,1
54894,0
54895,0
54896,0
54897,0
54898,0
54899,0
54900,1
54901,1
54902,0
54903,0
54904,1
54905,0
54906,1
54907,0
54908,0
54909,1
54910,0
54911,1
54912,1
54913,1
54914,0
54915,0
54916,0
54917,0
54918,0
54919,0
54920,0
54921,1
54922,0
54923,0
54924,0
54925,0
54926,0
54927,0
54928,1
54929,1
54930,0
54931,0
54932,0
54933,0
54934,1
54935,0
54936,0
54937,0
54938,0
54939,0
54940,1
54941,0
54942,0
54943,0
54944,0
54945,0
54946,1
54947,1
54948,0
54949,0
54950,1
54951,1
54952,0
54953,1
54954,0
54955,1
54956,1
54957,0
54958,0
54959,1
54960,0
54961,1
54962,0
54963,0
54964,0
54965,0
54966,0
54967,0
54968,0
54969,0
54970,0
54971,0
54972,1
54973,0
54974,1
54975,1
54976,0
54977,1
54978,1
54979,1
54980,0
54981,0
54982,1
54983,1
54984,0
54985,0
54986,0
54987,0
54988,1
54989,0
54990,1
54991,0
54992,1
54993,0
54994,0
54995,1
54996,1
54997,0
54998,1
54999,0
55000,1
55001,0
55002,0
55003,1
55004,0
55005,1
55006,1
55007,0
55008,1
55009,0
55010,0
55011,0
55012,1
55013,0
55014,1
55015,1
55016,0
55017,1
55018,0
55019,1
55020,1
55021,0
55022,0
55023,1
55024,0
55025,1
55026,0
55027,0
55028,1
55029,0
55030,0
55031,1
55032,0
55033,0
55034,0
55035,0
55036,0
55037,1
55038,1
55039,0
55040,0
55041,0
55042,1
55043,0
55044,0
55045,1
55046,1
55047,0
55048,0
55049,1
55050,0
55051,0
55052,0
55053,1
55054,0
55055,0
55056,0
55057,1
55058,0
55059,0
55060,0
55061,1
55062,0
55063,0
55064,0
55065,1
55066,0
55067,0
55068,0
55069,1
55070,0
55071,1
55072,1
55073,0
55074,1
55075,0
55076,0
55077,1
55078,1
55079,0
55080,1
55081,1
55082,0
55083,0
55084,0
55085,0
55086,0
55087,0
55088,0
55089,1
55090,0
55091,1
55092,1
55093,1
55094,1
55095,0
55096,1
55097,0
55098,1
55099,1
55100,0
55101,1
55102,0
55103,0
55104,0
55105,0
55106,0
55107,1
55108,1
55109,1
55110,0
55111,0
55112,0
55113,1
55114,1
55115,0
55116,0
55117,0
55118,0
55119,1
55120,0
55121,0
55122,1
55123,1
55124,0
55125,1
55126,0
55127,0
55128,0
55129,0
55130,0
55131,0
55132,0
55133,0
55134,0
55135,0
55136,0
55137,0
55138,0
55139,0
55140,0
55141,0
55142,1
55143,0
55144,0
55145,1
55146,0
55147,0
55148,0
55149,0
55150,0
55151,0
55152,1
55153,0
55154,0
55155,1
55156,1
55157,0
55158,0
55159,0
55160,0
55161,0
55162,0
55163,1
55164,0
55165,0
55166,0
55167,1
55168,1
55169,1
55170,1
55171,0
55172,1
55173,1
55174,1
55175,0
55176,0
55177,1
55178,0
55179,1
55180,0
55181,0
55182,0
55183,0
55184,0
55185,1
55186,0
55187,1
55188,0
55189,0
55190,0
55191,0
55192,1
55193,1
55194,0
55195,1
55196,1
55197,0
55198,0
55199,0
55200,0
55201,0
55202,1
55203,1
55204,0
55205,0
55206,1
55207,0
55208,0
55209,0
55210,0
55211,0
55212,1
55213,0
55214,0
55215,0
55216,1
55217,1
55218,0
55219,1
55220,0
55221,0
55222,0
55223,0
55224,0
55225,0
55226,0
55227,0
55228,1
55229,0
55230,0
55231,1
55232,1
55233,0
55234,0
55235,0
55236,1
55237,1
55238,0
55239,0
55240,1
55241,1
55242,0
55243,0
55244,0
55245,0
55246,0
55247,1
55248,0
55249,0
55250,0
55251,1
55252,0
55253,0
55254,1
55255,0
55256,0
55257,1
55258,1
55259,0
55260,0
55261,0
55262,0
55263,0
55264,0
55265,1
55266,0
55267,0
55268,1
55269,0
55270,1
55271,1
55272,1
55273,0
55274,0
55275,0
55276,0
55277,1
55278,0
55279,1
55280,0
55281,1
55282,1
55283,0
55284,0
55285,0
55286,0
55287,1
55288,0
55289,0
55290,0
55291,0
55292,1
55293,0
55294,1
55295,0
55296,0
55297,1
55298,0
55299,0
55300,1
55301,0
55302,0
55303,0
55304,1
55305,0
55306,1
55307,1
55308,0
55309,0
55310,0
55311,0
55312,0
55313,0
55314,1
55315,0
55316,1
55317,0
55318,0
55319,0
55320,1
55321,1
55322,0
55323,1
55324,1
55325,1
55326,1
55327,1
55328,0
55329,1
55330,0
55331,0
55332,0
55333,0
55334,1
55335,0
55336,1
55337,0
55338,0
55339,1
55340,0
55341,0
55342,1
55343,0
55344,0
55345,0
55346,0
55347,0
55348,0
55349,0
55350,1
55351,1
55352,0
55353,0
55354,0
55355,1
55356,0
55357,1
55358,0
55359,1
55360,1
55361,1
55362,0
55363,1
55364,0
55365,1
55366,1
55367,1
55368,1
55369,0
55370,1
55371,0
55372,1
55373,1
55374,0
55375,0
55376,1
55377,0
55378,0
55379,1
55380,0
55381,0
55382,1
55383,1
55384,0
55385,0
55386,0
55387,0
55388,0
55389,0
55390,0
55391,1
55392,1
55393,1
55394,0
55395,0
55396,1
55397,1
55398,1
55399,1
55400,0
55401,0
55402,0
55403,0
55404,0
55405,0
55406,0
55407,0
55408,0
55409,0
55410,0
55411,0
55412,0
55413,1
55414,0
55415,0
55416,0
55417,1
55418,1
55419,1
55420,1
55421,1
55422,1
55423,0
55424,0
55425,0
55426,0
55427,0
55428,0
55429,1
55430,0
55431,1
55432,1
55433,0
55434,0
55435,0
55436,0
55437,0
55438,0
55439,0
55440,0
55441,0
55442,0
55443,1
55444,0
55445,0
55446,0
55447,1
55448,0
55449,1
55450,1
55451,0
55452,0
55453,0
55454,0
55455,0
55456,1
55457,0
55458,0
55459,0
55460,0
55461,0
55462,0
55463,1
55464,0
55465,0
55466,1
55467,1
55468,1
55469,0
55470,0
55471,0
55472,0
55473,1
55474,0
55475,1
55476,1
55477,1
55478,0
55479,0
55480,1
55481,0
55482,0
55483,0
55484,1
55485,0
55486,1
55487,0
55488,0
55489,0
55490,1
55491,1
55492,0
55493,0
55494,1
55495,0
55496,1
55497,0
55498,0
55499,0
55500,0
55501,0
55502,0
55503,1
55504,0
55505,0
55506,1
55507,1
55508,0
55509,0
55510,0
55511,1
55512,1
55513,0
55514,0
55515,0
55516,1
55517,0
55518,1
55519,0
55520,1
55521,0
55522,0
55523,0
55524,0
55525,1
55526,0
55527,1
55528,0
55529,0
55530,0
55531,0
55532,0
55533,0
55534,0
55535,1
55536,0
55537,1
55538,0
55539,0
55540,1
55541,0
55542,0
55543,1
55544,1
55545,0
55546,0
55547,0
55548,1
55549,1
55550,1
55551,0
55552,0
55553,1
55554,0
55555,0
55556,0
55557,0
55558,0
55559,0
55560,0
55561,0
55562,0
55563,0
55564,0
55565,1
55566,0
55567,0
55568,0
55569,0
55570,0
55571,0
55572,0
55573,0
55574,0
55575,0
55576,1
55577,0
55578,1
55579,0
55580,1
55581,1
55582,1
55583,0
55584,0
55585,0
55586,0
55587,0
55588,0
55589,0
55590,1
55591,0
55592,1
55593,1
55594,0
55595,0
55596,0
55597,0
55598,0
55599,0
55600,0
55601,0
55602,1
55603,1
55604,0
55605,0
55606,1
55607,0
55608,1
55609,0
55610,1
55611,0
55612,0
55613,0
55614,0
55615,0
55616,1
55617,0
55618,0
55619,0
55620,0
55621,0
55622,0
55623,0
55624,0
55625,0
55626,1
55627,0
55628,1
55629,0
55630,0
55631,0
55632,0
55633,1
55634,1
55635,0
55636,1
55637,0
55638,1
55639,0
55640,1
55641,0
55642,0
55643,0
55644,1
55645,1
55646,1
55647,0
55648,1
55649,0
55650,0
55651,1
55652,0
55653,1
55654,1
55655,1
55656,0
55657,1
55658,1
55659,0
55660,1
55661,1
55662,1
55663,0
55664,1
55665,1
55666,0
55667,0
55668,1
55669,1
55670,0
55671,0
55672,1
55673,0
55674,0
55675,0
55676,0
55677,0
55678,0
55679,0
55680,0
55681,0
55682,0
55683,0
55684,0
55685,0
55686,0
55687,1
55688,1
55689,1
55690,1
55691,0
55692,1
55693,1
55694,0
55695,1
55696,1
55697,0
55698,0
55699,0
55700,0
55701,0
55702,0
55703,0
55704,0
55705,0
55706,0
55707,1
55708,0
55709,0
55710,1
55711,0
55712,0
55713,0
55714,1
55715,1
55716,0
55717,0
55718,0
55719,0
55720,1
55721,0
55722,1
55723,1
55724,1
55725,1
55726,0
55727,0
55728,1
55729,0
55730,1
55731,0
55732,0
55733,1
55734,1
55735,1
55736,0
55737,0
55738,0
55739,1
55740,0
55741,0
55742,0
55743,0
55744,0
55745,1
55746,0
55747,1
55748,0
55749,1
55750,0
55751,0
55752,0
55753,1
55754,0
55755,0
55756,0
55757,0
55758,1
55759,0
55760,0
55761,0
55762,0
55763,1
55764,0
55765,0
55766,1
55767,0
55768,1
55769,0
55770,0
55771,0
55772,1
55773,1
55774,0
55775,0
55776,0
55777,0
55778,1
55779,0
55780,0
55781,1
55782,0
55783,0
55784,0
55785,0
55786,1
55787,0
55788,1
55789,0
55790,0
55791,1
55792,0
55793,1
55794,0
55795,0
55796,0
55797,0
55798,0
55799,0
55800,0
55801,0
55802,0
55803,0
55804,0
55805,1
55806,1
55807,0
55808,0
55809,0
55810,0
55811,0
55812,0
55813,1
55814,0
55815,1
55816,0
55817,0
55818,1
55819,0
55820,0
55821,0
55822,0
55823,1
55824,1
55825,0
55826,0
55827,0
55828,0
55829,0
55830,0
55831,0
55832,1
55833,0
55834,0
55835,0
55836,0
55837,1
55838,0
55839,1
55840,1
55841,1
55842,0
55843,0
55844,1
55845,1
55846,0
55847,1
55848,0
55849,0
55850,0
55851,0
55852,0
55853,1
55854,0
55855,0
55856,1
55857,1
55858,0
55859,0
55860,0
55861,0
55862,0
55863,1
55864,0
55865,0
55866,1
55867,0
55868,0
55869,1
55870,1
55871,0
55872,0
55873,1
55874,0
55875,0
55876,0
55877,0
55878,1
55879,0
55880,1
55881,1
55882,0
55883,0
55884,1
55885,0
55886,0
55887,0
55888,0
55889,1
55890,1
55891,1
55892,0
55893,0
55894,0
55895,1
55896,0
55897,1
55898,1
55899,0
55900,1
55901,0
55902,0
55903,0
55904,1
55905,1
55906,0
55907,0
55908,0
55909,1
55910,1
55911,0
55912,1
55913,1
55914,0
55915,1
55916,0
55917,0
55918,0
55919,1
55920,0
55921,0
55922,1
55923,1
55924,0
55925,1
55926,1
55927,1
55928,0
55929,0
55930,0
55931,1
55932,1
55933,0
55934,1
55935,1
55936,0
55937,1
55938,0
55939,0
55940,0
55941,1
55942,0
55943,1
55944,0
55945,0
55946,1
55947,0
55948,0
55949,0
55950,1
55951,0
55952,1
55953,0
55954,0
55955,0
55956,0
55957,1
55958,0
55959,1
55960,1
55961,0
55962,0
55963,1
55964,0
55965,1
55966,0
55967,0
55968,0
55969,0
55970,0
55971,0
55972,0
55973,0
55974,1
55975,1
55976,1
55977,0
55978,1
55979,0
55980,0
55981,0
55982,0
55983,0
55984,1
55985,0
55986,0
55987,0
55988,0
55989,0
55990,1
55991,0
55992,1
55993,1
55994,1
55995,0
55996,1
55997,0
55998,1
55999,0
56000,1
56001,0
56002,0
56003,1
56004,0
56005,0
56006,1
56007,1
56008,1
56009,0
56010,1
56011,0
56012,1
56013,0
56014,0
56015,0
56016,0
56017,1
56018,0
56019,1
56020,0
56021,0
56022,1
56023,0
56024,1
56025,0
56026,1
56027,1
56028,1
56029,1
56030,0
56031,1
56032,0
56033,0
56034,0
56035,0
56036,0
56037,1
56038,0
56039,0
56040,0
56041,1
56042,1
56043,0
56044,0
56045,1
56046,0
56047,0
56048,0
56049,1
56050,0
56051,0
56052,1
56053,1
56054,1
56055,1
56056,0
56057,1
56058,0
56059,0
56060,1
56061,0
56062,1
56063,0
56064,0
56065,0
56066,1
56067,1
56068,0
56069,0
56070,1
56071,0
56072,0
56073,0
56074,0
56075,0
56076,0
56077,1
56078,0
56079,1
56080,0
56081,0
56082,0
56083,0
56084,0
56085,0
56086,0
56087,1
56088,0
56089,0
56090,1
56091,0
56092,0
56093,0
56094,0
56095,0
56096,0
56097,0
56098,0
56099,0
56100,0
56101,1
56102,1
56103,1
56104,1
56105,0
56106,1
56107,0
56108,1
56109,1
56110,0
56111,0
56112,0
56113,0
56114,0
56115,0
56116,0
56117,1
56118,0
56119,0
56120,0
56121,1
56122,0
56123,0
56124,1
56125,0
56126,0
56127,0
56128,0
56129,0
56130,1
56131,0
56132,0
56133,0
56134,0
56135,0
56136,0
56137,1
56138,0
56139,0
56140,1
56141,1
56142,0
56143,1
56144,0
56145,1
56146,0
56147,0
56148,1
56149,0
56150,0
56151,0
56152,0
56153,0
56154,0
56155,0
56156,1
56157,0
56158,0
56159,1
56160,0
56161,1
56162,1
56163,1
56164,0
56165,0
56166,0
56167,0
56168,1
56169,1
56170,0
56171,1
56172,0
56173,0
56174,0
56175,0
56176,0
56177,0
56178,0
56179,0
56180,1
56181,0
56182,1
56183,1
56184,0
56185,0
56186,0
56187,1
56188,0
56189,0
56190,0
56191,0
56192,0
56193,0
56194,0
56195,1
56196,0
56197,0
56198,1
56199,0
56200,0
56201,1
56202,0
56203,0
56204,0
56205,1
56206,1
56207,0
56208,0
56209,0
56210,0
56211,0
56212,0
56213,1
56214,0
56215,0
56216,1
56217,0
56218,0
56219,0
56220,0
56221,0
56222,1
56223,1
56224,0
56225,0
56226,1
56227,0
56228,1
56229,1
56230,0
56231,1
56232,0
56233,0
56234,0
56235,1
56236,1
56237,0
56238,0
56239,0
56240,1
56241,1
56242,0
56243,0
56244,0
56245,0
56246,0
56247,1
56248,0
56249,0
56250,0
56251,0
56252,0
56253,0
56254,1
56255,0
56256,0
56257,0
56258,1
56259,0
56260,1
56261,0
56262,0
56263,0
56264,1
56265,0
56266,1
56267,0
56268,0
56269,1
56270,0
56271,1
56272,0
56273,0
56274,0
56275,0
56276,1
56277,1
56278,1
56279,1
56280,1
56281,0
56282,0
56283,0
56284,0
56285,0
56286,1
56287,0
56288,0
56289,0
56290,0
56291,0
56292,1
56293,0
56294,0
56295,0
56296,0
56297,0
56298,1
56299,0
56300,0
56301,0
56302,1
56303,0
56304,1
56305,0
56306,0
56307,0
56308,0
56309,0
56310,1
56311,0
56312,0
56313,0
56314,1
56315,1
56316,1
56317,0
56318,0
56319,0
56320,0
56321,1
56322,0
56323,1
56324,1
56325,1
56326,1
56327,1
56328,1
56329,0
56330,0
56331,1
56332,0
56333,0
56334,0
56335,0
56336,0
56337,0
56338,1
56339,0
56340,0
56341,1
56342,0
56343,0
56344,0
56345,0
56346,0
56347,0
56348,0
56349,1
56350,0
56351,0
56352,1
56353,1
56354,0
56355,0
56356,1
56357,0
56358,1
56359,0
56360,1
56361,1
56362,1
56363,0
56364,0
56365,0
56366,0
56367,1
56368,0
56369,1
56370,1
56371,1
56372,0
56373,0
56374,0
56375,1
56376,0
56377,1
56378,0
56379,0
56380,0
56381,0
56382,1
56383,0
56384,1
56385,0
56386,0
56387,0
56388,0
56389,1
56390,1
56391,0
56392,0
56393,1
56394,0
56395,1
56396,0
56397,1
56398,0
56399,0
56400,1
56401,0
56402,1
56403,1
56404,0
56405,0
56406,0
56407,0
56408,1
56409,0
56410,1
56411,0
56412,0
56413,0
56414,0
56415,0
56416,1
56417,0
56418,0
56419,0
56420,0
56421,1
56422,0
56423,0
56424,0
56425,0
56426,1
56427,1
56428,0
56429,0
56430,0
56431,1
56432,0
56433,0
56434,0
56435,0
56436,0
56437,1
56438,1
56439,1
56440,0
56441,0
56442,1
56443,0
56444,0
56445,1
56446,0
56447,1
56448,1
56449,0
56450,0
56451,0
56452,1
56453,0
56454,1
56455,1
56456,1
56457,1
56458,0
56459,1
56460,1
56461,0
56462,0
56463,1
56464,0
56465,0
56466,1
56467,1
56468,0
56469,1
56470,1
56471,0
56472,1
56473,0
56474,0
56475,0
56476,1
56477,1
